2022-03-13 17:22:58,083 DEBUG    debug
2022-05-03 13:53:15,166 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:53:15,166 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51744), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:15,167 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651567995.1668754, 'alert': 'OK'}
2022-05-03 13:53:15,167 INFO     Response status OK
2022-05-03 13:53:15,168 DEBUG    Response PRESENCE result: 200: OK
2022-05-03 13:53:15,168 DEBUG    Creating refresh contacts request from test2
2022-05-03 13:53:15,168 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651567995.1686697, 'user': {'username': 'test2'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51742), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:53:15,169 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:53:15,169 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51742), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:15,182 DEBUG    Client app started with args: ['-n', 'test4']
2022-05-03 13:53:15,201 INFO     Connected to server address: 127.0.0.1:7777
2022-05-03 13:53:15,202 DEBUG    Creating presence message from test4
2022-05-03 13:53:15,202 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1651567995.202195}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:53:15,202 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:53:15,202 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:15,206 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651567995.2059524, 'alert': '[]'}
2022-05-03 13:53:15,206 INFO     Response status OK
2022-05-03 13:53:15,206 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-03 13:53:15,208 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651567995.2071953, 'alert': 'OK'}
2022-05-03 13:53:15,208 INFO     Response status OK
2022-05-03 13:53:15,208 DEBUG    Response PRESENCE result: 200: OK
2022-05-03 13:53:15,208 DEBUG    Creating refresh contacts request from test3
2022-05-03 13:53:15,209 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651567995.2090795, 'user': {'username': 'test3'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51744), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:53:15,209 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:53:15,209 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51744), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:15,215 INFO     Connected to 127.0.0.1:7777 as test2
2022-05-03 13:53:15,216 INFO     Sender daemon [test2] UP
2022-05-03 13:53:15,216 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51742), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:15,216 INFO     Receiver daemon [test2] UP
2022-05-03 13:53:15,478 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651567995.4782066, 'alert': '[]'}
2022-05-03 13:53:15,479 INFO     Response status OK
2022-05-03 13:53:15,479 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-03 13:53:15,480 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651567995.480216, 'alert': 'OK'}
2022-05-03 13:53:15,481 INFO     Response status OK
2022-05-03 13:53:15,481 DEBUG    Response PRESENCE result: 200: OK
2022-05-03 13:53:15,481 DEBUG    Creating refresh contacts request from test4
2022-05-03 13:53:15,481 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651567995.4815767, 'user': {'username': 'test4'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:53:15,481 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:53:15,482 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:15,498 INFO     Connected to 127.0.0.1:7777 as test3
2022-05-03 13:53:15,512 INFO     Sender daemon [test3] UP
2022-05-03 13:53:15,520 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51744), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:15,521 INFO     Receiver daemon [test3] UP
2022-05-03 13:53:15,759 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651567995.7585583, 'alert': '[]'}
2022-05-03 13:53:15,759 INFO     Response status OK
2022-05-03 13:53:15,759 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-03 13:53:15,766 INFO     Connected to 127.0.0.1:7777 as test4
2022-05-03 13:53:15,766 INFO     Sender daemon [test4] UP
2022-05-03 13:53:15,767 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:15,767 INFO     Receiver daemon [test4] UP
2022-05-03 13:53:32,085 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test4'}, 'time': 1651568012.0857434, 'text': 'gjhgjhg'}
2022-05-03 13:53:32,086 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test4'}, 'time': 1651568012.0857434, 'text': 'gjhgjhg'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:53:32,086 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:53:32,164 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651568012.163861, 'sender': 'test4', 'recipient': 'all', 'text': 'gjhgjhg'}
2022-05-03 13:53:32,164 INFO     Received message from [test4] to [all]: gjhgjhg
2022-05-03 13:53:32,164 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651568012.163861, 'sender': 'test4', 'recipient': 'all', 'text': 'gjhgjhg'}
2022-05-03 13:53:32,164 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51738), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:32,164 INFO     Received message from [test4] to [all]: gjhgjhg
2022-05-03 13:53:32,165 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51742), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:32,165 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651568012.163861, 'sender': 'test4', 'recipient': 'all', 'text': 'gjhgjhg'}
2022-05-03 13:53:32,165 INFO     Received message from [test4] to [all]: gjhgjhg
2022-05-03 13:53:32,165 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651568012.163861, 'sender': 'test4', 'recipient': 'all', 'text': 'gjhgjhg'}
2022-05-03 13:53:32,165 INFO     Received message from [you] to [all]: gjhgjhg
2022-05-03 13:53:32,165 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51744), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:32,166 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:52,348 DEBUG    Creating [add_contact] [test1 ] request from [test4]
2022-05-03 13:53:52,348 DEBUG    Calling [post_data] from function [edit_contact] with args: ({'action': 'add_contact', 'time': 1651568032.3484333, 'user': {'username': 'test4'}, 'contact name': 'test1 '}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:53:52,348 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:53:52,349 DEBUG    Calling [get_data] from function [edit_contact] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51746), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:53:52,489 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 202, 'time': 1651568032.4885066, 'alert': 'OK'}
2022-05-03 13:53:52,489 INFO     Response status OK
2022-05-03 13:53:52,489 DEBUG    Response [add_contact] [test1 ] result: 202: OK
2022-05-03 13:55:39,242 DEBUG    Client app started with args: ['-n', 'test1']
2022-05-03 13:55:39,270 INFO     Connected to server address: 127.0.0.1:7777
2022-05-03 13:55:39,271 DEBUG    Creating presence message from test1
2022-05-03 13:55:39,271 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test1'}, 'time': 1651568139.2714777}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51790), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:39,271 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:39,272 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51790), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,474 DEBUG    Client app started with args: ['-n', 'test3']
2022-05-03 13:55:39,489 DEBUG    Client app started with args: ['-n', 'test4']
2022-05-03 13:55:39,503 INFO     Connected to server address: 127.0.0.1:7777
2022-05-03 13:55:39,503 DEBUG    Creating presence message from test3
2022-05-03 13:55:39,504 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test3'}, 'time': 1651568139.5040128}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51792), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:39,504 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:39,504 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51792), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,505 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568139.5044127, 'alert': 'OK'}
2022-05-03 13:55:39,505 INFO     Response status OK
2022-05-03 13:55:39,505 DEBUG    Response PRESENCE result: 200: OK
2022-05-03 13:55:39,506 DEBUG    Creating refresh contacts request from test1
2022-05-03 13:55:39,506 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651568139.5063438, 'user': {'username': 'test1'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51790), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:39,506 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:39,506 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51790), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,511 INFO     Connected to server address: 127.0.0.1:7777
2022-05-03 13:55:39,511 DEBUG    Creating presence message from test4
2022-05-03 13:55:39,511 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test4'}, 'time': 1651568139.5114484}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:39,511 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:39,511 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,520 DEBUG    Client app started with args: ['-n', 'test2']
2022-05-03 13:55:39,542 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568139.5425012, 'alert': '[]'}
2022-05-03 13:55:39,543 INFO     Response status OK
2022-05-03 13:55:39,543 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-03 13:55:39,545 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568139.5443382, 'alert': 'OK'}
2022-05-03 13:55:39,546 INFO     Response status OK
2022-05-03 13:55:39,545 INFO     Connected to server address: 127.0.0.1:7777
2022-05-03 13:55:39,546 DEBUG    Response PRESENCE result: 200: OK
2022-05-03 13:55:39,546 DEBUG    Creating presence message from test2
2022-05-03 13:55:39,546 DEBUG    Creating refresh contacts request from test3
2022-05-03 13:55:39,546 DEBUG    Calling [post_data] from function [presence] with args: ({'action': 'presence', 'user': {'username': 'test2'}, 'time': 1651568139.5468035}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51796), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:39,547 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:39,547 DEBUG    Calling [get_data] from function [presence] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51796), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,548 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651568139.5480652, 'user': {'username': 'test3'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51792), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:39,548 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:39,548 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51792), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,552 INFO     Connected to 127.0.0.1:7777 as test1
2022-05-03 13:55:39,553 INFO     Sender daemon [test1] UP
2022-05-03 13:55:39,554 INFO     Receiver daemon [test1] UP
2022-05-03 13:55:39,554 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51790), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,558 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568139.5575888, 'alert': 'OK'}
2022-05-03 13:55:39,558 INFO     Response status OK
2022-05-03 13:55:39,558 DEBUG    Response PRESENCE result: 200: OK
2022-05-03 13:55:39,558 DEBUG    Creating refresh contacts request from test4
2022-05-03 13:55:39,558 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651568139.558889, 'user': {'username': 'test4'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:39,559 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:39,559 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,572 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568139.5724115, 'alert': '[]'}
2022-05-03 13:55:39,573 INFO     Response status OK
2022-05-03 13:55:39,573 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-03 13:55:39,575 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568139.5748284, 'alert': '[]'}
2022-05-03 13:55:39,575 INFO     Response status OK
2022-05-03 13:55:39,575 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-03 13:55:39,576 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568139.5760868, 'alert': 'OK'}
2022-05-03 13:55:39,577 INFO     Response status OK
2022-05-03 13:55:39,578 DEBUG    Response PRESENCE result: 200: OK
2022-05-03 13:55:39,578 DEBUG    Creating refresh contacts request from test2
2022-05-03 13:55:39,579 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651568139.5790186, 'user': {'username': 'test2'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51796), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:39,579 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:39,579 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51796), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,581 INFO     Connected to 127.0.0.1:7777 as test3
2022-05-03 13:55:39,582 INFO     Sender daemon [test3] UP
2022-05-03 13:55:39,583 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51792), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,583 INFO     Receiver daemon [test3] UP
2022-05-03 13:55:39,585 INFO     Connected to 127.0.0.1:7777 as test4
2022-05-03 13:55:39,585 INFO     Sender daemon [test4] UP
2022-05-03 13:55:39,586 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,586 INFO     Receiver daemon [test4] UP
2022-05-03 13:55:39,843 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568139.8430715, 'alert': '[]'}
2022-05-03 13:55:39,843 INFO     Response status OK
2022-05-03 13:55:39,843 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-03 13:55:39,849 INFO     Connected to 127.0.0.1:7777 as test2
2022-05-03 13:55:39,850 INFO     Sender daemon [test2] UP
2022-05-03 13:55:39,850 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51796), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:39,851 INFO     Receiver daemon [test2] UP
2022-05-03 13:55:59,610 DEBUG    Creating [add_contact] [test1] request from [test4]
2022-05-03 13:55:59,611 DEBUG    Calling [post_data] from function [edit_contact] with args: ({'action': 'add_contact', 'time': 1651568159.611069, 'user': {'username': 'test4'}, 'contact name': 'test1'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:55:59,611 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:55:59,611 DEBUG    Calling [get_data] from function [edit_contact] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:55:59,716 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 202, 'time': 1651568159.7165096, 'alert': 'OK'}
2022-05-03 13:55:59,717 INFO     Response status OK
2022-05-03 13:55:59,717 DEBUG    Response [add_contact] [test1] result: 202: OK
2022-05-03 13:56:36,882 DEBUG    Message dict created: {'action': 'message', 'user': {'username': 'test4'}, 'time': 1651568196.8822682, 'text': 'fdfsdf'}
2022-05-03 13:56:36,882 DEBUG    Calling [post_data] from function [sender_cycle] with args: ({'action': 'message', 'user': {'username': 'test4'}, 'time': 1651568196.8822682, 'text': 'fdfsdf', 'recipient': 'test1'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:56:36,883 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:56:37,129 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651568197.1291454, 'sender': 'test4', 'recipient': 'test1', 'text': 'fdfsdf'}
2022-05-03 13:56:37,129 INFO     Received message from [test4] to [you]: fdfsdf
2022-05-03 13:56:37,129 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'action': 'message', 'time': 1651568197.1291454, 'sender': 'test4', 'recipient': 'test1', 'text': 'fdfsdf'}
2022-05-03 13:56:37,130 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51790), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:56:37,130 INFO     Received message from [you] to [test1]: fdfsdf
2022-05-03 13:56:37,130 DEBUG    Calling [get_data] from function [reader_cycle] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:56:49,506 DEBUG    Creating refresh contacts request from test4
2022-05-03 13:56:49,506 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651568209.5065658, 'user': {'username': 'test4'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:56:49,506 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:56:49,507 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:56:49,716 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568209.715579, 'alert': '["test1"]'}
2022-05-03 13:56:49,716 INFO     Response status OK
2022-05-03 13:56:49,716 DEBUG    Response REFRESH CONTACTS result: 200: ["test1"]
2022-05-03 13:57:20,938 DEBUG    Creating [del_contact] [test1] request from [test4]
2022-05-03 13:57:20,938 DEBUG    Calling [post_data] from function [edit_contact] with args: ({'action': 'del_contact', 'time': 1651568240.9385314, 'user': {'username': 'test4'}, 'contact name': 'test1'}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:57:20,938 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:57:20,939 DEBUG    Calling [get_data] from function [edit_contact] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:57:21,131 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 202, 'time': 1651568241.1308336, 'alert': 'OK'}
2022-05-03 13:57:21,131 INFO     Response status OK
2022-05-03 13:57:21,131 DEBUG    Response [del_contact] [test1] result: 202: OK
2022-05-03 13:57:26,258 DEBUG    Creating refresh contacts request from test4
2022-05-03 13:57:26,258 DEBUG    Calling [post_data] from function [refresh_contacts] with args: ({'action': 'get_contacts', 'time': 1651568246.2584522, 'user': {'username': 'test4'}}, <socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>); kwargs: {}
2022-05-03 13:57:26,258 DEBUG    [common.utils.post_data] successfully completed. Returned results: None
2022-05-03 13:57:26,259 DEBUG    Calling [get_data] from function [refresh_contacts] with args: (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 51794), raddr=('127.0.0.1', 7777)>,); kwargs: {}
2022-05-03 13:57:26,418 DEBUG    [common.utils.get_data] successfully completed. Returned results: {'response': 200, 'time': 1651568246.4182572, 'alert': '[]'}
2022-05-03 13:57:26,418 INFO     Response status OK
2022-05-03 13:57:26,419 DEBUG    Response REFRESH CONTACTS result: 200: []
2022-05-04 01:10:28,803 DEBUG    Client app started with args: ['-n', 'test1']
2022-05-04 01:10:28,963 CRITICAL Can't connect to 127.0.0.1:7777: [Errno 111] Connection refused
